CharacterName,Bond,Stat1,Value1,Stat2,Value2
Saya (casual),48,Attack,122,HP,818
Saya (casual),49,Attack,125,HP,839
Saya (casual),50,Attack,128,HP,860
Sena,2,Healing,5,Attack,0
Sena,3,Healing,10,Attack,0
Sena,4,Healing,15,Attack,0
Sena,5,Healing,20,Attack,0
Sena,6,Healing,28,Attack,0
Sena,7,Healing,36,Attack,0
Sena,8,Healing,44,Attack,0
Sena,9,Healing,52,Attack,0
Sena,10,Healing,60,Attack,0
Sena,11,Healing,70,Attack,4
Sena,12,Healing,80,Attack,8
Sena,13,Healing,90,Attack,12
Sena,14,Healing,100,Attack,16
Sena,15,Healing,110,Attack,20
Sena,16,Healing,123,Attack,25
Sena,17,Healing,136,Attack,30
Sena,18,Healing,149,Attack,35
Sena,19,Healing,162,Attack,40
Sena,20,Healing,175,Attack,45
Sena,21,Healing,178,Attack,46
Sena,22,Healing,181,Attack,47
Sena,23,Healing,184,Attack,48
Sena,24,Healing,187,Attack,49
Sena,25,Healing,190,Attack,50
Sena,26,Healing,193,Attack,51
Sena,27,Healing,196,Attack,52
Sena,28,Healing,199,Attack,53
Sena,29,Healing,202,Attack,54
Sena,30,Healing,205,Attack,55
Sena,31,Healing,210,Attack,56
Sena,32,Healing,215,Attack,57
Sena,33,Healing,220,Attack,58
Sena,34,Healing,225,Attack,59
Sena,35,Healing,230,Attack,60
Sena,36,Healing,235,Attack,61
Sena,37,Healing,240,Attack,62
Sena,38,Healing,245,Attack,63
Sena,39,Healing,250,Attack,64
Sena,40,Healing,255,Attack,65
Sena,41,Healing,263,Attack,67
Sena,42,Healing,271,Attack,69
Sena,43,Healing,279,Attack,71
Sena,44,Healing,287,Attack,73
Sena,45,Healing,295,Attack,75
Sena,46,Healing,303,Attack,77
Sena,47,Healing,311,Attack,79
Sena,48,Healing,319,Attack,81
Sena,49,Healing,327,Attack,83
Sena,50,Healing,335,Attack,85
Serika,2,Attack,3,HP,0
Serika,3,Attack,6,HP,0
Serika,4,Attack,9,HP,0
Serika,5,Attack,12,HP,0
Serika,6,Attack,16,HP,0
Serika,7,Attack,20,HP,0
Serika,8,Attack,24,HP,0
Serika,9,Attack,28,HP,0
Serika,10,Attack,32,HP,0
Serika,11,Attack,38,HP,55
Serika,12,Attack,44,HP,110
Serika,13,Attack,50,HP,165
Serika,14,Attack,56,HP,220
Serika,15,Attack,62,HP,275
Serika,16,Attack,69,HP,341
Serika,17,Attack,76,HP,407
Serika,18,Attack,83,HP,473
Serika,19,Attack,90,HP,539
Serika,20,Attack,97,HP,605
Serika,21,Attack,99,HP,617
Serika,22,Attack,101,HP,629
Serika,23,Attack,103,HP,641
Serika,24,Attack,105,HP,653
Serika,25,Attack,107,HP,665
Serika,26,Attack,109,HP,677
Serika,27,Attack,111,HP,689
Serika,28,Attack,113,HP,701
Serika,29,Attack,115,HP,713
Serika,30,Attack,117,HP,725
Serika,31,Attack,120,HP,742
Serika,32,Attack,123,HP,759
Serika,33,Attack,126,HP,776
Serika,34,Attack,129,HP,793
Serika,35,Attack,132,HP,810
Serika,36,Attack,135,HP,827
Serika,37,Attack,138,HP,844
Serika,38,Attack,141,HP,861
Serika,39,Attack,144,HP,878
Serika,40,Attack,147,HP,895
Serika,41,Attack,152,HP,924
Serika,42,Attack,157,HP,953
Serika,43,Attack,162,HP,982
Serika,44,Attack,167,HP,1011
Serika,45,Attack,172,HP,1040
Serika,46,Attack,177,HP,1069
Serika,47,Attack,182,HP,1098
Serika,48,Attack,187,HP,1127
Serika,49,Attack,192,HP,1156
Serika,50,Attack,197,HP,1185
Serika (newyear),2,Attack,2,HP,0
Serika (newyear),3,Attack,4,HP,0
Serika (newyear),4,Attack,6,HP,0
Serika (newyear),5,Attack,8,HP,0
Serika (newyear),6,Attack,11,HP,0
Serika (newyear),7,Attack,14,HP,0
Serika (newyear),8,Attack,17,HP,0
Serika (newyear),9,Attack,20,HP,0
Serika (newyear),10,Attack,23,HP,0
Serika (newyear),11,Attack,27,HP,63
Serika (newyear),12,Attack,31,HP,126
Serika (newyear),13,Attack,35,HP,189
Serika (newyear),14,Attack,39,HP,252
Serika (newyear),15,Attack,43,HP,315
Serika (newyear),16,Attack,48,HP,390
Serika (newyear),17,Attack,53,HP,465
Serika (newyear),18,Attack,58,HP,540
Serika (newyear),19,Attack,63,HP,615
Serika (newyear),20,Attack,68,HP,690
Serika (newyear),21,Attack,69,HP,703
Serika (newyear),22,Attack,70,HP,716
Serika (newyear),23,Attack,71,HP,729
Serika (newyear),24,Attack,72,HP,742
Serika (newyear),25,Attack,73,HP,755
Serika (newyear),26,Attack,74,HP,768
Serika (newyear),27,Attack,75,HP,781
Serika (newyear),28,Attack,76,HP,794
Serika (newyear),29,Attack,77,HP,807
Serika (newyear),30,Attack,78,HP,820
Serika (newyear),31,Attack,80,HP,840
Serika (newyear),32,Attack,82,HP,860
Serika (newyear),33,Attack,84,HP,880
Serika (newyear),34,Attack,86,HP,900
Serika (newyear),35,Attack,88,HP,920
Serika (newyear),36,Attack,90,HP,940
Serika (newyear),37,Attack,92,HP,960
Serika (newyear),38,Attack,94,HP,980
Serika (newyear),39,Attack,96,HP,1000
Serika (newyear),40,Attack,98,HP,1020
Serika (newyear),41,Attack,101,HP,1053
Serika (newyear),42,Attack,104,HP,1086
Serika (newyear),43,Attack,107,HP,1119
Serika (newyear),44,Attack,110,HP,1152
Serika (newyear),45,Attack,113,HP,1185
Serika (newyear),46,Attack,116,HP,1218
Serika (newyear),47,Attack,119,HP,1251
Serika (newyear),48,Attack,122,HP,1284
Serika (newyear),49,Attack,125,HP,1317
Serika (newyear),50,Attack,128,HP,1350
Serina,2,Healing,7,HP,0
Serina,3,Healing,14,HP,0
Serina,4,Healing,21,HP,0
Serina,5,Healing,28,HP,0
Serina,6,Healing,39,HP,0
Serina,7,Healing,50,HP,0
Serina,8,Healing,61,HP,0
Serina,9,Healing,72,HP,0
Serina,10,Healing,83,HP,0
Serina,11,Healing,98,HP,47
Serina,12,Healing,113,HP,94
Serina,13,Healing,128,HP,141
Serina,14,Healing,143,HP,188
Serina,15,Healing,158,HP,235
Serina,16,Healing,176,HP,291
Serina,17,Healing,194,HP,347
Serina,18,Healing,212,HP,403
Serina,19,Healing,230,HP,459
Serina,20,Healing,248,HP,515
Serina,21,Healing,253,HP,525
Serina,22,Healing,258,HP,535
Serina,23,Healing,263,HP,545
Serina,24,Healing,268,HP,555
Serina,25,Healing,273,HP,565
Serina,26,Healing,278,HP,575
Serina,27,Healing,283,HP,585
Serina,28,Healing,288,HP,595
Serina,29,Healing,293,HP,605
Serina,30,Healing,298,HP,615
Serina,31,Healing,305,HP,630
Serina,32,Healing,312,HP,645
Serina,33,Healing,319,HP,660
Serina,34,Healing,326,HP,675
Serina,35,Healing,333,HP,690
Serina,36,Healing,340,HP,705
Serina,37,Healing,347,HP,720
Serina,38,Healing,354,HP,735
Serina,39,Healing,361,HP,750
Serina,40,Healing,368,HP,765
Serina,41,Healing,380,HP,789
Serina,42,Healing,392,HP,813
Serina,43,Healing,404,HP,837
Serina,44,Healing,416,HP,861
Serina,45,Healing,428,HP,885
Serina,46,Healing,440,HP,909
Serina,47,Healing,452,HP,933
Serina,48,Healing,464,HP,957
Serina,49,Healing,476,HP,981
Serina,50,Healing,488,HP,1005
Shimiko,2,Attack,2,HP,0
Shimiko,3,Attack,4,HP,0
Shimiko,4,Attack,6,HP,0
Shimiko,5,Attack,8,HP,0
Shimiko,6,Attack,11,HP,0
Shimiko,7,Attack,14,HP,0
Shimiko,8,Attack,17,HP,0
Shimiko,9,Attack,20,HP,0
Shimiko,10,Attack,23,HP,0
Shimiko,11,Attack,27,HP,42
Shimiko,12,Attack,31,HP,84
Shimiko,13,Attack,35,HP,126
Shimiko,14,Attack,39,HP,168
Shimiko,15,Attack,43,HP,210
Shimiko,16,Attack,48,HP,260
Shimiko,17,Attack,53,HP,310
Shimiko,18,Attack,58,HP,360
Shimiko,19,Attack,63,HP,410
Shimiko,20,Attack,68,HP,460
Shimiko,21,Attack,69,HP,469
Shimiko,22,Attack,70,HP,478
Shimiko,23,Attack,71,HP,487
Shimiko,24,Attack,72,HP,496
Shimiko,25,Attack,73,HP,505
Shimiko,26,Attack,74,HP,514
Shimiko,27,Attack,75,HP,523
Shimiko,28,Attack,76,HP,532
Shimiko,29,Attack,77,HP,541
Shimiko,30,Attack,78,HP,550
Shimiko,31,Attack,80,HP,563
Shimiko,32,Attack,82,HP,576
Shimiko,33,Attack,84,HP,589
Shimiko,34,Attack,86,HP,602
Shimiko,35,Attack,88,HP,615
Shimiko,36,Attack,90,HP,628
Shimiko,37,Attack,92,HP,641
Shimiko,38,Attack,94,HP,654
Shimiko,39,Attack,96,HP,667
Shimiko,40,Attack,98,HP,680
Shimiko,41,Attack,101,HP,702
Shimiko,42,Attack,104,HP,724
Shimiko,43,Attack,107,HP,746
Shimiko,44,Attack,110,HP,768
Shimiko,45,Attack,113,HP,790
Shimiko,46,Attack,116,HP,812
Shimiko,47,Attack,119,HP,834
Shimiko,48,Attack,122,HP,856
Shimiko,49,Attack,125,HP,878
Shimiko,50,Attack,128,HP,900
Shiroko,2,Attack,3,HP,0
Shiroko,3,Attack,6,HP,0
Shiroko,4,Attack,9,HP,0
Shiroko,5,Attack,12,HP,0
Shiroko,6,Attack,16,HP,0
Shiroko,7,Attack,20,HP,0
Shiroko,8,Attack,24,HP,0
Shiroko,9,Attack,28,HP,0
Shiroko,10,Attack,32,HP,0
Shiroko,11,Attack,38,HP,55
Shiroko,12,Attack,44,HP,110
Shiroko,13,Attack,50,HP,165
Shiroko,14,Attack,56,HP,220
Shiroko,15,Attack,62,HP,275
Shiroko,16,Attack,69,HP,342
Shiroko,17,Attack,76,HP,409
Shiroko,18,Attack,83,HP,476
Shiroko,19,Attack,90,HP,543
Shiroko,20,Attack,97,HP,610
Shiroko,21,Attack,99,HP,622
Shiroko,22,Attack,101,HP,634
Shiroko,23,Attack,103,HP,646
Shiroko,24,Attack,105,HP,658
Shiroko,25,Attack,107,HP,670
Shiroko,26,Attack,109,HP,682
Shiroko,27,Attack,111,HP,694
Shiroko,28,Attack,113,HP,706
Shiroko,29,Attack,115,HP,718
Shiroko,30,Attack,117,HP,730
Shiroko,31,Attack,120,HP,747
Shiroko,32,Attack,123,HP,764
Shiroko,33,Attack,126,HP,781
Shiroko,34,Attack,129,HP,798
Shiroko,35,Attack,132,HP,815
Shiroko,36,Attack,135,HP,832
Shiroko,37,Attack,138,HP,849
Shiroko,38,Attack,141,HP,866
Shiroko,39,Attack,144,HP,883
Shiroko,40,Attack,147,HP,900
Shiroko,41,Attack,152,HP,929
Shiroko,42,Attack,157,HP,958
Shiroko,43,Attack,162,HP,987
Shiroko,44,Attack,167,HP,1016
Shiroko,45,Attack,172,HP,1045
Shiroko,46,Attack,177,HP,1074
Shiroko,47,Attack,182,HP,1103
Shiroko,48,Attack,187,HP,1132
Shiroko,49,Attack,192,HP,1161
Shiroko,50,Attack,197,HP,1190
Shiroko (ridingsuit),2,Attack,3,HP,0
Shiroko (ridingsuit),3,Attack,6,HP,0
Shiroko (ridingsuit),4,Attack,9,HP,0
Shiroko (ridingsuit),5,Attack,12,HP,0
Shiroko (ridingsuit),6,Attack,16,HP,0
Shiroko (ridingsuit),7,Attack,20,HP,0
Shiroko (ridingsuit),8,Attack,24,HP,0
Shiroko (ridingsuit),9,Attack,28,HP,0
Shiroko (ridingsuit),10,Attack,32,HP,0
Shiroko (ridingsuit),11,Attack,38,HP,53
Shiroko (ridingsuit),12,Attack,44,HP,106
Shiroko (ridingsuit),13,Attack,50,HP,159
Shiroko (ridingsuit),14,Attack,56,HP,212
Shiroko (ridingsuit),15,Attack,62,HP,265
Shiroko (ridingsuit),16,Attack,69,HP,328
Shiroko (ridingsuit),17,Attack,76,HP,391
Shiroko (ridingsuit),18,Attack,83,HP,454
Shiroko (ridingsuit),19,Attack,90,HP,517
Shiroko (ridingsuit),20,Attack,97,HP,580
Shiroko (ridingsuit),21,Attack,99,HP,591
Shiroko (ridingsuit),22,Attack,101,HP,602
Shiroko (ridingsuit),23,Attack,103,HP,613
Shiroko (ridingsuit),24,Attack,105,HP,624
Shiroko (ridingsuit),25,Attack,107,HP,635
Shiroko (ridingsuit),26,Attack,109,HP,646
Shiroko (ridingsuit),27,Attack,111,HP,657
Shiroko (ridingsuit),28,Attack,113,HP,668
Shiroko (ridingsuit),29,Attack,115,HP,679
Shiroko (ridingsuit),30,Attack,117,HP,690
Shiroko (ridingsuit),31,Attack,120,HP,707
Shiroko (ridingsuit),32,Attack,123,HP,724
Shiroko (ridingsuit),33,Attack,126,HP,741
Shiroko (ridingsuit),34,Attack,129,HP,758
Shiroko (ridingsuit),35,Attack,132,HP,775
Shiroko (ridingsuit),36,Attack,135,HP,792
Shiroko (ridingsuit),37,Attack,138,HP,809
Shiroko (ridingsuit),38,Attack,141,HP,826
Shiroko (ridingsuit),39,Attack,144,HP,843
Shiroko (ridingsuit),40,Attack,147,HP,860
Shiroko (ridingsuit),41,Attack,152,HP,888
Shiroko (ridingsuit),42,Attack,157,HP,916
Shiroko (ridingsuit),43,Attack,162,HP,944
Shiroko (ridingsuit),44,Attack,167,HP,972
Shiroko (ridingsuit),45,Attack,172,HP,1000
Shiroko (ridingsuit),46,Attack,177,HP,1028
Shiroko (ridingsuit),47,Attack,182,HP,1056
Shiroko (ridingsuit),48,Attack,187,HP,1084
Shiroko (ridingsuit),49,Attack,192,HP,1112
Shiroko (ridingsuit),50,Attack,197,HP,1140
Shizuko,2,Attack,2,HP,0
Shizuko,3,Attack,4,HP,0
Shizuko,4,Attack,6,HP,0
Shizuko,5,Attack,8,HP,0
Shizuko,6,Attack,11,HP,0
Shizuko,7,Attack,14,HP,0
Shizuko,8,Attack,17,HP,0
Shizuko,9,Attack,20,HP,0
Shizuko,10,Attack,23,HP,0
Shizuko,11,Attack,26,HP,81
Shizuko,12,Attack,29,HP,162
Shizuko,13,Attack,32,HP,243
Shizuko,14,Attack,35,HP,324
Shizuko,15,Attack,38,HP,405
Shizuko,16,Attack,42,HP,502
Shizuko,17,Attack,46,HP,599
Shizuko,18,Attack,50,HP,696
Shizuko,19,Attack,54,HP,793
Shizuko,20,Attack,58,HP,890
Shizuko,21,Attack,59,HP,907
Shizuko,22,Attack,60,HP,924
Shizuko,23,Attack,61,HP,941
Shizuko,24,Attack,62,HP,958
Shizuko,25,Attack,63,HP,975
Shizuko,26,Attack,64,HP,992
Shizuko,27,Attack,65,HP,1009
Shizuko,28,Attack,66,HP,1026
Shizuko,29,Attack,67,HP,1043
Shizuko,30,Attack,68,HP,1060
Shizuko,31,Attack,70,HP,1085
Shizuko,32,Attack,72,HP,1110
Shizuko,33,Attack,74,HP,1135
Shizuko,34,Attack,76,HP,1160
Shizuko,35,Attack,78,HP,1185
Shizuko,36,Attack,80,HP,1210
Shizuko,37,Attack,82,HP,1235
Shizuko,38,Attack,84,HP,1260
Shizuko,39,Attack,86,HP,1285
Shizuko,40,Attack,88,HP,1310
Shizuko,41,Attack,91,HP,1352
Shizuko,42,Attack,94,HP,1394
Shizuko,43,Attack,97,HP,1436
Shizuko,44,Attack,100,HP,1478
Shizuko,45,Attack,103,HP,1520
Shizuko,46,Attack,106,HP,1562
Shizuko,47,Attack,109,HP,1604
Shizuko,48,Attack,112,HP,1646
Shizuko,49,Attack,115,HP,1688
Shizuko,50,Attack,118,HP,1730
Shizuko (swimsuit),2,Healing,5,HP,0
Shizuko (swimsuit),3,Healing,10,HP,0
Shizuko (swimsuit),4,Healing,15,HP,0
Shizuko (swimsuit),5,Healing,20,HP,0
Shizuko (swimsuit),6,Healing,28,HP,0
Shizuko (swimsuit),7,Healing,36,HP,0
Shizuko (swimsuit),8,Healing,44,HP,0
Shizuko (swimsuit),9,Healing,52,HP,0
Shizuko (swimsuit),10,Healing,60,HP,0
Shizuko (swimsuit),11,Healing,71,HP,38
Shizuko (swimsuit),12,Healing,82,HP,76
Shizuko (swimsuit),13,Healing,93,HP,114
Shizuko (swimsuit),14,Healing,104,HP,152
Shizuko (swimsuit),15,Healing,115,HP,190
Shizuko (swimsuit),16,Healing,128,HP,236
Shizuko (swimsuit),17,Healing,141,HP,282
Shizuko (swimsuit),18,Healing,154,HP,328
Shizuko (swimsuit),19,Healing,167,HP,374
Shizuko (swimsuit),20,Healing,180,HP,420
Shizuko (swimsuit),21,Healing,183,HP,428
Shizuko (swimsuit),22,Healing,186,HP,436
Shizuko (swimsuit),23,Healing,189,HP,444
Shizuko (swimsuit),24,Healing,192,HP,452
Shizuko (swimsuit),25,Healing,195,HP,460
Shizuko (swimsuit),26,Healing,198,HP,468
Shizuko (swimsuit),27,Healing,201,HP,476
Shizuko (swimsuit),28,Healing,204,HP,484
Shizuko (swimsuit),29,Healing,207,HP,492
Shizuko (swimsuit),30,Healing,210,HP,500
Shizuko (swimsuit),31,Healing,215,HP,512
Shizuko (swimsuit),32,Healing,220,HP,524
Shizuko (swimsuit),33,Healing,225,HP,536
Shizuko (swimsuit),34,Healing,230,HP,548
Shizuko (swimsuit),35,Healing,235,HP,560
Shizuko (swimsuit),36,Healing,240,HP,572
Shizuko (swimsuit),37,Healing,245,HP,584
Shizuko (swimsuit),38,Healing,250,HP,596
Shizuko (swimsuit),39,Healing,255,HP,608
Shizuko (swimsuit),40,Healing,260,HP,620
Shizuko (swimsuit),41,Healing,269,HP,640
Shizuko (swimsuit),42,Healing,278,HP,660
Shizuko (swimsuit),43,Healing,287,HP,680
Shizuko (swimsuit),44,Healing,296,HP,700
Shizuko (swimsuit),45,Healing,305,HP,720
Shizuko (swimsuit),46,Healing,314,HP,740
Shizuko (swimsuit),47,Healing,323,HP,760
Shizuko (swimsuit),48,Healing,332,HP,780
Shizuko (swimsuit),49,Healing,341,HP,800
Shizuko (swimsuit),50,Healing,350,HP,820
Shun,2,Attack,3,HP,0
Shun,3,Attack,6,HP,0
Shun,4,Attack,9,HP,0
Shun,5,Attack,12,HP,0
Shun,6,Attack,17,HP,0
Shun,7,Attack,22,HP,0
Shun,8,Attack,27,HP,0
Shun,9,Attack,32,HP,0
Shun,10,Attack,37,HP,0
Shun,11,Attack,43,HP,48
Shun,12,Attack,49,HP,96
Shun,13,Attack,55,HP,144
Shun,14,Attack,61,HP,192
Shun,15,Attack,67,HP,240
Shun,16,Attack,75,HP,298
Shun,17,Attack,83,HP,356
Shun,18,Attack,91,HP,414
Shun,19,Attack,99,HP,472
Shun,20,Attack,107,HP,530
Shun,21,Attack,109,HP,540
Shun,22,Attack,111,HP,550
Shun,23,Attack,113,HP,560
Shun,24,Attack,115,HP,570
Shun,25,Attack,117,HP,580
Shun,26,Attack,119,HP,590
Shun,27,Attack,121,HP,600
Shun,28,Attack,123,HP,610
Shun,29,Attack,125,HP,620
Shun,30,Attack,127,HP,630
Shun,31,Attack,130,HP,645
Shun,32,Attack,133,HP,660
Shun,33,Attack,136,HP,675
Shun,34,Attack,139,HP,690
Shun,35,Attack,142,HP,705
Shun,36,Attack,145,HP,720
Shun,37,Attack,148,HP,735
Shun,38,Attack,151,HP,750
Shun,39,Attack,154,HP,765
Shun,40,Attack,157,HP,780
Shun,41,Attack,162,HP,805
Shun,42,Attack,167,HP,830
Shun,43,Attack,172,HP,855
Shun,44,Attack,177,HP,880
Shun,45,Attack,182,HP,905
Shun,46,Attack,187,HP,930
Shun,47,Attack,192,HP,955
Shun,48,Attack,197,HP,980
Shun,49,Attack,202,HP,1005
Shun,50,Attack,207,HP,1030
Shun (kid),2,Attack,4,HP,0
Shun (kid),3,Attack,8,HP,0
Shun (kid),4,Attack,12,HP,0
Shun (kid),5,Attack,16,HP,0
Shun (kid),6,Attack,22,HP,0
Shun (kid),7,Attack,28,HP,0
Shun (kid),8,Attack,34,HP,0
Shun (kid),9,Attack,40,HP,0
Shun (kid),10,Attack,46,HP,0
Shun (kid),11,Attack,54,HP,48
Shun (kid),12,Attack,62,HP,96
Shun (kid),13,Attack,70,HP,144
Shun (kid),14,Attack,78,HP,192
Shun (kid),15,Attack,86,HP,240
Shun (kid),16,Attack,96,HP,298
Shun (kid),17,Attack,106,HP,356
Shun (kid),18,Attack,116,HP,414
Shun (kid),19,Attack,126,HP,472
Shun (kid),20,Attack,136,HP,530
Shun (kid),21,Attack,139,HP,540
Shun (kid),22,Attack,142,HP,550
Shun (kid),23,Attack,145,HP,560
Shun (kid),24,Attack,148,HP,570
Shun (kid),25,Attack,151,HP,580
Shun (kid),26,Attack,154,HP,590
Shun (kid),27,Attack,157,HP,600
Shun (kid),28,Attack,160,HP,610
Shun (kid),29,Attack,163,HP,620
Shun (kid),30,Attack,166,HP,630
Shun (kid),31,Attack,170,HP,645
Shun (kid),32,Attack,174,HP,660
Shun (kid),33,Attack,178,HP,675
Shun (kid),34,Attack,182,HP,690
Shun (kid),35,Attack,186,HP,705
Shun (kid),36,Attack,190,HP,720
Shun (kid),37,Attack,194,HP,735
Shun (kid),38,Attack,198,HP,750
Shun (kid),39,Attack,202,HP,765
Shun (kid),40,Attack,206,HP,780
Shun (kid),41,Attack,212,HP,805
Shun (kid),42,Attack,218,HP,830
Shun (kid),43,Attack,224,HP,855
Shun (kid),44,Attack,230,HP,880
Shun (kid),45,Attack,236,HP,905
Shun (kid),46,Attack,242,HP,930
Shun (kid),47,Attack,248,HP,955
Shun (kid),48,Attack,254,HP,980
Shun (kid),49,Attack,260,HP,1005
Shun (kid),50,Attack,266,HP,1030
Sumire,2,HP,1,HP,0
Sumire,3,HP,2,HP,0
Sumire,4,HP,3,HP,0
Sumire,5,HP,4,HP,0
Sumire,6,HP,5,HP,0
Sumire,7,HP,6,HP,0
Sumire,8,HP,7,HP,0
Sumire,9,HP,8,HP,0
Sumire,10,HP,9,HP,0
Sumire,11,HP,10,HP,78
Sumire,12,HP,11,HP,156
Sumire,13,HP,12,HP,234
Sumire,14,HP,13,HP,312
Sumire,15,HP,14,HP,390
Sumire,16,HP,16,HP,484
Sumire,17,HP,18,HP,578
Sumire,18,HP,20,HP,672
Sumire,19,HP,22,HP,766
Sumire,20,HP,24,HP,860
Sumire,21,HP,40,HP,860
Sumire,22,HP,56,HP,860
Sumire,23,HP,72,HP,860
Sumire,24,HP,88,HP,860
Sumire,25,HP,104,HP,860
Sumire,26,HP,120,HP,860
Sumire,27,HP,136,HP,860
Sumire,28,HP,152,HP,860
Sumire,29,HP,168,HP,860
Sumire,30,HP,184,HP,860
Sumire,31,HP,185,HP,885
Sumire,32,HP,186,HP,910
Sumire,33,HP,187,HP,935
Sumire,34,HP,188,HP,960
Sumire,35,HP,189,HP,985
Sumire,36,HP,190,HP,1010
Sumire,37,HP,191,HP,1035
Sumire,38,HP,192,HP,1060
Sumire,39,HP,193,HP,1085
Sumire,40,HP,194,HP,1110
Sumire,41,HP,195,HP,1151
Sumire,42,HP,196,HP,1192
Sumire,43,HP,197,HP,1233
Sumire,44,HP,198,HP,1274
Sumire,45,HP,199,HP,1315
Sumire,46,HP,200,HP,1356
Sumire,47,HP,201,HP,1397
Sumire,48,HP,202,HP,1438
Sumire,49,HP,203,HP,1479
Sumire,50,HP,204,HP,1520
Suzumi,2,Attack,2,HP,0
Suzumi,3,Attack,4,HP,0
Suzumi,4,Attack,6,HP,0
Suzumi,5,Attack,8,HP,0
Suzumi,6,Attack,11,HP,0
Suzumi,7,Attack,14,HP,0
Suzumi,8,Attack,17,HP,0
Suzumi,9,Attack,20,HP,0
Suzumi,10,Attack,23,HP,0
Suzumi,11,Attack,27,HP,57
Suzumi,12,Attack,31,HP,114
Suzumi,13,Attack,35,HP,171
Suzumi,14,Attack,39,HP,228
Suzumi,15,Attack,43,HP,285
Suzumi,16,Attack,48,HP,354
Suzumi,17,Attack,53,HP,423
Suzumi,18,Attack,58,HP,492
Suzumi,19,Attack,63,HP,561
Suzumi,20,Attack,68,HP,630
Suzumi,21,Attack,69,HP,642
Suzumi,22,Attack,70,HP,654
Suzumi,23,Attack,71,HP,666
Suzumi,24,Attack,72,HP,678
Suzumi,25,Attack,73,HP,690
Suzumi,26,Attack,74,HP,702
Suzumi,27,Attack,75,HP,714
Suzumi,28,Attack,76,HP,726
Suzumi,29,Attack,77,HP,738
Suzumi,30,Attack,78,HP,750
Suzumi,31,Attack,80,HP,768
Suzumi,32,Attack,82,HP,786
Suzumi,33,Attack,84,HP,804
Suzumi,34,Attack,86,HP,822
Suzumi,35,Attack,88,HP,840
Suzumi,36,Attack,90,HP,858
Suzumi,37,Attack,92,HP,876
Suzumi,38,Attack,94,HP,894
Suzumi,39,Attack,96,HP,912
Suzumi,40,Attack,98,HP,930
Suzumi,41,Attack,101,HP,960
Suzumi,42,Attack,104,HP,990
Suzumi,43,Attack,107,HP,1020
Suzumi,44,Attack,110,HP,1050
Suzumi,45,Attack,113,HP,1080
Suzumi,46,Attack,116,HP,1110
Suzumi,47,Attack,119,HP,1140
Suzumi,48,Attack,122,HP,1170
Suzumi,49,Attack,125,HP,1200
Suzumi,50,Attack,128,HP,1230
Tomoe,2,Attack,3,HP,0
Tomoe,3,Attack,6,HP,0
Tomoe,4,Attack,9,HP,0
Tomoe,5,Attack,12,HP,0
Tomoe,6,Attack,16,HP,0
Tomoe,7,Attack,20,HP,0
Tomoe,8,Attack,24,HP,0
Tomoe,9,Attack,28,HP,0
Tomoe,10,Attack,32,HP,0
Tomoe,11,Attack,37,HP,47
Tomoe,12,Attack,42,HP,94
Tomoe,13,Attack,47,HP,141
Tomoe,14,Attack,52,HP,188
Tomoe,15,Attack,57,HP,235
Tomoe,16,Attack,64,HP,291
Tomoe,17,Attack,71,HP,347
Tomoe,18,Attack,78,HP,403
Tomoe,19,Attack,85,HP,459
Tomoe,20,Attack,92,HP,515
Tomoe,21,Attack,94,HP,525
Tomoe,22,Attack,96,HP,535
Tomoe,23,Attack,98,HP,545
Tomoe,24,Attack,100,HP,555
Tomoe,25,Attack,102,HP,565
Tomoe,26,Attack,104,HP,575
Tomoe,27,Attack,106,HP,585
Tomoe,28,Attack,108,HP,595
Tomoe,29,Attack,110,HP,605
Tomoe,30,Attack,112,HP,615
Tomoe,31,Attack,115,HP,630
Tomoe,32,Attack,118,HP,645
Tomoe,33,Attack,121,HP,660
Tomoe,34,Attack,124,HP,675
Tomoe,35,Attack,127,HP,690
Tomoe,36,Attack,130,HP,705
Tomoe,37,Attack,133,HP,720
Tomoe,38,Attack,136,HP,735
Tomoe,39,Attack,139,HP,750
Tomoe,40,Attack,142,HP,765
Tomoe,41,Attack,146,HP,789
Tomoe,42,Attack,150,HP,813
Tomoe,43,Attack,154,HP,837
Tomoe,44,Attack,158,HP,861
Tomoe,45,Attack,162,HP,885
Tomoe,46,Attack,166,HP,909
Tomoe,47,Attack,170,HP,933
Tomoe,48,Attack,174,HP,957
Tomoe,49,Attack,178,HP,981
Tomoe,50,Attack,182,HP,1005
Tsubaki,2,HP,51,Attack,0
Tsubaki,3,HP,102,Attack,0
Tsubaki,4,HP,153,Attack,0
Tsubaki,5,HP,204,Attack,0
Tsubaki,6,HP,280,Attack,0
Tsubaki,7,HP,356,Attack,0
Tsubaki,8,HP,432,Attack,0
Tsubaki,9,HP,508,Attack,0
Tsubaki,10,HP,584,Attack,0
Tsubaki,11,HP,686,Attack,5
Tsubaki,12,HP,788,Attack,10
Tsubaki,13,HP,890,Attack,15
Tsubaki,14,HP,992,Attack,20
Tsubaki,15,HP,1094,Attack,25
Tsubaki,16,HP,1221,Attack,30
Tsubaki,17,HP,1348,Attack,35
Tsubaki,18,HP,1475,Attack,40
Tsubaki,19,HP,1602,Attack,45
Tsubaki,20,HP,1729,Attack,50
Tsubaki,21,HP,1762,Attack,51
Tsubaki,22,HP,1795,Attack,52
Tsubaki,23,HP,1828,Attack,53
